date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:32	184353/184353	---M--	200	added ('OK')	application/javascript	etag:%222d021-5e18b184daa00%22	https://www.novita.co.kr/common/js/moment-timezone-with-data.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/common/js/moment-timezone-with-data.min.js	(from https://www.novita.co.kr/main)
11:30:32	297950/297950	---M--	200	added ('OK')	application/javascript	etag:%2248bde-5e18e15267200%22	https://www.novita.co.kr/common/js/jstree.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/common/js/jstree.js	(from https://www.novita.co.kr/main)
11:30:32	8038/8038	---M--	200	added ('200')	application/javascript	etag:W/%228038-1656314226000%22	https://www.novita.co.kr/js/app/App.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/js/app/App.js	(from https://www.novita.co.kr/main)
11:30:32	445/445	---M--	200	added ('200')	application/javascript	etag:W/%22445-1655362408000%22	https://www.novita.co.kr/js/app/Authencation.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/js/app/Authencation.js	(from https://www.novita.co.kr/main)
11:30:33	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2007%20Oct%202022%2002:30:33%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/novita/www.googletagmanager.com/gtm.135445.delayed	(from https://www.novita.co.kr/main)
11:30:33	115778/115778	---M--	200	added ('OK')	application/javascript	etag:%221c442-5e18e15267200%22	https://www.novita.co.kr/assets/js/TweenMax.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/js/TweenMax.min.js	(from https://www.novita.co.kr/main)
11:30:34	324385/324385	---M--	200	added ('OK')	application/javascript	etag:%224f321-5e18e15267200%22	https://www.novita.co.kr/assets/js/swiper.min.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/js/swiper.min.js	(from https://www.novita.co.kr/main)
11:30:34	92949/92949	---M--	200	added ('OK')	application/javascript	etag:%2216b15-5e18b184daa00%22	https://www.novita.co.kr/assets/js/jquery.mCustomScrollbar.js	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/js/jquery.mCustomScrollbar.js	(from https://www.novita.co.kr/main)
11:30:34	33539/33539	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:34%20GMT	https://www.novita.co.kr/novita/innovation	C:/My%20Web%20Sites/novita/www.novita.co.kr/novita/innovation.html	(from https://www.novita.co.kr/main)
11:30:34	19871/19871	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:34%20GMT	https://www.novita.co.kr/novita/ad-list	C:/My%20Web%20Sites/novita/www.novita.co.kr/novita/ad-list.html	(from https://www.novita.co.kr/main)
11:30:34	60730/60730	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:34%20GMT	https://www.novita.co.kr/info/company	C:/My%20Web%20Sites/novita/www.novita.co.kr/info/company.html	(from https://www.novita.co.kr/main)
11:30:34	37027/37027	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:34%20GMT	https://www.novita.co.kr/product-category/20000000016	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-category/20000000016.html	(from https://www.novita.co.kr/main)
11:30:35	36933/36933	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:35%20GMT	https://www.novita.co.kr/product-category/20000000010	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-category/20000000010.html	(from https://www.novita.co.kr/main)
11:30:35	36944/36944	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:35%20GMT	https://www.novita.co.kr/product-category/20000000011	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-category/20000000011.html	(from https://www.novita.co.kr/main)
11:30:35	36971/36971	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:35%20GMT	https://www.novita.co.kr/product-category/20000000004	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-category/20000000004.html	(from https://www.novita.co.kr/main)
11:30:35	36938/36938	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:35%20GMT	https://www.novita.co.kr/product-category/20000000015	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-category/20000000015.html	(from https://www.novita.co.kr/main)
11:30:36	36984/36984	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:36%20GMT	https://www.novita.co.kr/product-category/20000000014	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-category/20000000014.html	(from https://www.novita.co.kr/main)
11:30:36	36913/36913	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:36%20GMT	https://www.novita.co.kr/product-category/20000000005	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-category/20000000005.html	(from https://www.novita.co.kr/main)
11:30:36	45000/45000	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:36%20GMT	https://www.novita.co.kr/product-filter	C:/My%20Web%20Sites/novita/www.novita.co.kr/product-filter.html	(from https://www.novita.co.kr/main)
